qaSessionId,eventTimestampUtc,eventTimestampShanghai,eventType,activityState,appState,providerSource,sampleSource,rawOrdinal,nativeTimestampUtc,rawInterArrivalMs,acceptedInterArrivalMs,callbackDelayMs,horizontalAccuracyM,verticalAccuracyM,speedValid,speedMps,courseValid,decision,decisionReason,decisionLatencyMs,dtFromTrustedMs,displacementFromTrustedM,impliedSpeedMps,accuracyAdjustedSpeedMps,trajectoryInnovationM,headingDeltaDeg,motionState,candidateId,segmentSuffix,journalLatencyMs,commitToStoreMs,mapSourceRequestUtc,callbackToMapRequestMs,nativeToMapRequestMs,routePointCount,latestAcceptedAgeMs,notes
qa-mtvixnmb-iim3w848,2026-09-10T12:57:44.120Z,2026-09-10T20:57:44.120+08:00,real_activity_location_source_activated,tracking,,real,foreground,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""sampleSource"":""foreground"",""requestedIntervalMs"":2000,""requestedDistanceM"":5}"
qa-mtvixnmb-iim3w848,2026-09-10T12:57:44.142Z,2026-09-10T20:57:44.142+08:00,cairn_raw_fix_decision,tracking,active,real,foreground,83,2026-09-10T12:57:42.081Z,57082,,2061,27.93,30,false,,false,REJECT,poor-horizontal-accuracy,1,,,,,,,acquiring,,04b739a4,,,,,,,,
qa-mtvixnmb-iim3w848,2026-09-10T12:57:45.744Z,2026-09-10T20:57:45.744+08:00,cairn_raw_fix_decision,tracking,active,real,foreground,84,2026-09-10T12:57:45.459Z,3378,60460,285,24.84,30,false,,false,ACCEPT,first-trusted-fix,0,,,,,,,acquiring,,04b739a4,,,2026-09-10T12:57:45.798Z,54,339,74,,
qa-mtvixnmb-iim3w848,2026-09-10T12:57:51.779Z,2026-09-10T20:57:51.779+08:00,cairn_raw_fix_decision,tracking,active,real,foreground,85,2026-09-10T12:57:51.723Z,6264,6264,56,15.91,30,false,,false,ACCEPT,coherent-motion,0,6264,13.05,2.08,0,,,moving,,04b739a4,64,0,2026-09-10T12:57:51.849Z,70,126,75,,
qa-mtvixnmb-iim3w848,2026-09-10T12:58:00.485Z,2026-09-10T20:58:00.485+08:00,app_backgrounded,tracking,inactive,real,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8762,"{""appState"":""inactive"",""backgroundPermissionState"":""foreground-only"",""cachedBackgroundGranted"":false,""foregroundWatcherActive"":true,""backgroundTaskActive"":false,""latestAcceptedAgeMs"":8762,""ownerGenerationSuffix"":""7a010fcd""}"
qa-mtvixnmb-iim3w848,2026-09-10T12:58:00.514Z,2026-09-10T20:58:00.514+08:00,activity_background_authority_v2,tracking,inactive,real,,,,,,,,,,,,,authorization-refreshed,,,,,,,,,,,,,,,,,,"{""phase"":""authorization-refreshed"",""permissionState"":""foreground-only"",""canAskAgain"":true,""requestAttempted"":false,""appState"":""inactive"",""foregroundWatcherActive"":false,""backgroundTaskActive"":false,""ownerGenerationSuffix"":""7a010fcd""}"
qa-mtvixnmb-iim3w848,2026-09-10T12:58:00.514Z,2026-09-10T20:58:00.514+08:00,background_location_authorization_refreshed,tracking,,real,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""permissionState"":""foreground-only"",""canAskAgain"":true,""requestAttempted"":false}"
qa-mtvixnmb-iim3w848,2026-09-10T12:58:00.530Z,2026-09-10T20:58:00.530+08:00,activity_background_authority_v2,tracking,inactive,real,,,,,,,,,,,,,native-task-stop,,,,,,,,,,,,,,,,,,"{""phase"":""native-task-stop"",""nativeWasStarted"":false,""stopSucceeded"":true,""appState"":""inactive"",""ownerGenerationSuffix"":""7a010fcd""}"
qa-mtvixnmb-iim3w848,2026-09-10T12:58:00.530Z,2026-09-10T20:58:00.530+08:00,real_activity_background_source_unavailable,tracking,,real,,,,,,,,,,,,,background-permission-not-granted,,,,,,,,,,,,,,,,,,"{""unavailableReason"":""background-permission-not-granted""}"
qa-mtvixnmb-iim3w848,2026-09-10T12:58:00.530Z,2026-09-10T20:58:00.530+08:00,real_activity_background_task_stopped,tracking,inactive,real,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""nativeWasStarted"":false,""stopSucceeded"":true,""appState"":""inactive"",""ownerGenerationSuffix"":""7a010fcd""}"
qa-mtvixnmb-iim3w848,2026-09-10T12:58:00.569Z,2026-09-10T20:58:00.569+08:00,rnmapbox_userlocation_source_snapshot,tracking,,rnmapbox-apple-location-provider,mapbox-userlocation,,2026-09-10T12:58:00.000Z,,,569,14.017110551793628,,false,-1,,,coalesced-source-observation,,,,,,,,,,,,,,,,,,"{""repeatCount"":119,""firstObservedAt"":1789045062060,""firstSequenceTimestamp"":1789045061000,""altitudeAvailable"":true}"
qa-mtvixnmb-iim3w848,2026-09-10T12:58:00.573Z,2026-09-10T20:58:00.573+08:00,activity_recording_gap_opened,tracking,,real,,,,,,,,,,,,,background-provider-unavailable,,,,,,,,,,c3802fca,,,,,,,,"{""gapReason"":""background-provider-unavailable"",""previousSegmentId"":""04b739a4"",""nextSegmentId"":""c3802fca""}"
qa-mtvixnmb-iim3w848,2026-09-10T12:58:00.573Z,2026-09-10T20:58:00.573+08:00,activity_segment_decision_v2,tracking,,real,,,,,,,,,,,,new-segment,background-provider-unavailable,,,,,,,,,,c3802fca,,,,,,,,"{""decision"":""new-segment"",""trigger"":""background-provider-unavailable"",""previousSegmentId"":""04b739a4"",""nextSegmentId"":""c3802fca"",""continuityAllowed"":false,""distanceContributionM"":0,""elevationContributionM"":0,""memoryBridgeAllowed"":false}"
